x,y
449,37.6304
467,33.1081
3520,28.0
2217,52.069
787,62.7143
184,41.7021
2449,42.4167
387,66.3438
3233,69.5714
2620,27.24
3144,45.6923
431,45.6087
5182,36.7561
3560,47.2083
2218,28.0385
2799,26.4727
88,55.3148
3437,41.963
42,82.5143
3279,55.4583
2497,33.1277
1655,57.35
2170,73.2857
3626,45.4909
595,24.6786
336,95.4333
1997,48.3019
325,42.8043
68,31.963
551,78.1212
2218,41.5417
4,70.88
6453,23.34
2103,51.0
3489,54.4524
11,85.6866
27,56.5313
158,41.3333
2021,60.5238
3855,28.5283
2324,30.697
3627,53.8421
2538,28.25
69,51.24
2501,36.6563
105,71.3696
1965,29.8727
2489,28.5526
546,37.9394
98,43.6735
193,49.08
2017,76.2568
3479,28.5926
2140,24.4872
971,76.2857
205,32.5102
826,27.6
190,56.4857
61,43.2273
1679,73.9167
47,37.4324
382,47.8636
2535,24.8333
2235,62.4634
12,79.7407
2836,33.3289
8537,29.5455
962,42.9706
1471,62.8108
2800,22.1667
67,58.2167
8443,24.3913
6998,38.0
2013,49.3929
627,89.6522
318,24.4048
1917,33.3478
2362,44.963
2639,56.5
1042,67.3934
9,31.2857
399,77.6923
566,60.0
163,63.6071
2221,23.7576
223,22.92
374,29.6667
74,66.6444
2530,48.9012
136,55.0
2807,24.931
5313,47.5172
474,35.5909
814,83.9565
760,50.8958
95,58.0
616,29.875
3278,74.129
3212,25.68
393,46.1481
3376,34.5873
3217,40.7813
1944,27.5313
4669,31.6667
311,72.1818
398,48.24
61,46.5862
160,74.0
18,66.1333
160,32.875
706,23.6333
4953,48.5217
1482,58.2703
2114,49.1154
4799,43.1373
244,67.6829
3214,23.8594
19,44.4844
1925,28.3684
127,42.8261
344,61.2308
522,53.6667
2680,39.6538
2838,29.125
1924,29.6
1263,32.2439
2169,36.9412
3438,62.7407
3370,30.4667
991,27.4545
2644,30.2439
5166,41.9474
259,55.8788
193,60.0
2062,41.5
6452,49.2609
1336,26.8478
796,36.1111
1726,66.2593
3263,39.7586
2490,29.1351
1647,72.6957
1129,23.9661
478,22.76
5767,45.2273
1906,42.1875
1693,52.6
332,39.5
1571,46.5556
500,23.9048
127,25.8
2013,44.475
320,34.5128
2218,37.6129
349,49.0196
341,32.6512
391,58.7857
2328,21.7407
178,41.7143
4191,33.8824
2630,53.4194
34,64.6304
2894,81.5357
3443,55.8696
840,36.2625
645,27.1034
73,31.5417
2287,31.2703
1040,66.6522
2991,31.25
61,49.1667
4021,40.0455
622,50.4118
144,39.7241
2222,82.7059
2518,32.871
3237,56.4839
1484,50.25
596,22.1765
1037,51.037
1846,32.1935
5980,72.2549
350,32.9556
1886,36.3333
1121,30.5
2535,80.1364
1524,49.2903
2888,45.125
17,72.36
4192,29.2581
254,57.5435
2992,44.7708
1263,43.7727
1501,30.8235
5098,40.625
3538,25.8529
2077,57.5556
369,48.2679
2645,43.0385
2495,29.0
88,74.7568
665,33.75
1887,33.5
879,59.3704
239,54.0313
2811,23.48
1060,64.2432
128,33.6364
174,51.2857
503,40.0476
36,55.6977
4971,27.6923
122,61.48
3854,32.8966
2713,48.1429
910,33.0
4560,37.1333
2509,27.8
2279,35.4348
3574,33.44
319,80.6716
2,41.5172
797,66.6923
716,56.7692
1442,25.8571
2679,83.1556
2646,41.6604
141,32.8919
69,54.4074
980,33.5862
131,35.4375
4687,49.25
1130,23.2083
3521,41.4364
3150,29.8657
2685,26.027
1893,29.6957
81,34.8095
1707,42.0536
4991,29.9615
2895,26.52
2450,31.3667
2810,43.2759
2541,30.7188
1918,37.7917
1889,38.1905
6458,30.88
3311,26.5424
1446,47.7714
1261,53.6
4666,43.7143
3976,32.4333
4947,54.1852
26,58.4923
1952,52.5128
111,53.2571
561,39.1364
6919,38.8205
1195,26.7826
1206,59.9143
371,44.0455
44,47.7143
1389,51.8929
358,45.4
965,32.3636
2492,72.8571
656,48.2143
3189,32.96
893,35.6757
1306,31.0
176,42.125
2574,66.7429
339,30.2973
141,33.5714
207,70.7667
967,24.1667
1004,49.7292
999,30.8889
625,66.2917
438,55.4286
644,36.2759
3612,26.9583
323,35.3871
4840,44.0976
441,40.2857
213,50.1923
1626,32.0943
2344,63.6944
1,95.2963
530,63.2308
444,55.6923
2037,39.9429
1004,29.875
204,44.8913
3876,69.0408
1888,54.6364
2101,34.9444
1873,32.3571
3151,31.963
175,70.129
5165,65.3043
1681,42.7143
3655,56.0
2435,43.1
9349,36.8378
2803,27.7037
2806,76.3448
5364,69.2222
4661,29.6757
815,34.5333
342,63.5714
7086,68.1304
355,83.88
378,35.8269
1233,89.3
9,76.6818
2409,33.1538
1326,95.5
170,80.7391
3173,47.9706
2804,34.6207
76,48.9565
1910,72.4737
2995,29.4412
109,42.931
2536,22.92
1574,45.6
7080,33.6667
64,57.8667
131,75.8148
249,32.2308
1303,43.625
330,70.1034
106,23.7119
3772,59.1429
383,44.7619
1477,78.1143
590,22.7385
592,43.9474
1652,33.1481
2333,29.625
1972,34.6176
2017,69.1304
24,70.3611
2678,22.0645
273,39.2222
119,42.3571
3775,45.1304
1785,35.1538
67,72.619
568,37.8571
2216,40.4054
56,24.4286
1669,27.8846
88,51.0
5308,46.8696
3518,92.6667
660,41.28
1550,38.0435
802,52.5882
5169,41.7778
554,40.1591
45,33.7188
1339,47.4722
2711,28.9474
3206,22.5926
3947,31.0455
2136,31.8485
56,57.8
3628,72.1463
1338,38.44
1988,40.3214
74,49.5926
1963,40.1786
362,37.5625
567,58.7179
165,57.9048
3145,22.5862
2014,35.8667
1434,24.4348
655,37.7273
1379,29.2222
3207,57.4516
1671,45.4255
2683,35.7143
27,53.2381
1644,28.8857
1299,32.0333
7078,68.4545
69,32.0698
7083,26.4688
14,46.7368
3205,23.963
3433,25.4615
1960,32.5556
6702,33.8929
1892,49.0408
1063,77.76
134,52.0
3469,36.5349
105,55.0
95,53.6316
1141,22.0909
3553,48.6154
1638,49.4576
77,53.6071
1140,24.3824
961,38.8182
1325,33.6098
2151,56.2308
1941,48.5417
3668,58.0217
2433,40.925
9345,43.9259
177,89.6154
4,88.0741
135,52.1923
1471,58.475
2015,59.5862
1201,33.4222
158,56.1702
2133,44.3462
16,63.6129
159,32.64
3322,24.413
379,31.0976
3471,26.0
9,60.2778
279,77.6094
949,66.04
2174,45.18
4845,33.6
1307,38.84
274,50.2813
1189,42.5556
1479,69.2414
60,64.25
1918,64.8372
46,42.931
1114,31.5147
2005,30.7105
3473,49.0588
127,84.6667
2234,63.9091
3445,30.6875
57,59.46
1916,46.0741
1417,43.0
1618,41.3462
828,49.4643
1262,76.3846
272,46.2
5491,70.2174
2335,45.0455
2198,29.4091
1235,36.4211
2113,28.7368
2238,52.2778
197,57.0233
1151,35.8955
1166,34.0667
2891,50.0
664,35.0667
881,54.0189
331,56.8049
512,79.5769
378,23.2121
4968,23.2143
1062,50.0
866,75.3438
3055,22.3231
208,73.1667
107,29.7353
172,38.6389
1660,65.0
366,51.0
69,77.05
3978,27.9268
20,75.4762
3466,29.0417
2042,59.037
722,68.2857
3453,39.3939
4664,31.8413
604,38.0
1338,35.6857
3429,66.9074
104,31.5625
2629,36.3889
506,31.2857
6468,48.0
2866,23.3659
22,93.9355
135,44.0909
247,89.5135
3453,42.7
2175,38.8667
1381,37.8958
209,27.9091
2020,27.5333
1995,23.88
250,52.0
55,48.4815
1139,34.7143
1544,28.8276
3872,47.5429
4598,30.4828
371,77.1739
1445,35.3939
788,31.8413
1205,69.2083
355,62.6429
2436,53.0909
9340,67.3846
5083,68.3611
3374,34.0606
2995,41.3043
2698,43.6486
370,50.7632
502,26.4375
4550,52.0769
2515,32.0
875,38.1176
223,50.3043
35,87.6667
109,29.4167
6712,45.0
3871,43.0545
5983,42.3421
57,47.0952
30,34.925
34,37.6364
0,35.9655
82,54.1316
4987,44.7021
11,39.1887
1010,44.5745
248,28.6957
1187,79.8696
5973,80.5769
9,57.3438
2102,54.6389
2631,26.5667
655,34.0
281,70.8889
1844,64.0
572,32.541
306,45.1042
376,36.7778
1443,37.0976
1039,63.5217
3281,60.2813
84,53.2857
130,41.7818
1211,51.5319
57,51.2667
2,58.6207
1984,52.6316
37,62.56
761,38.8
5363,65.0
892,40.0513
253,54.9815
6797,83.8571
4556,51.4583
530,38.0208
3643,52.5862
46,67.5
1199,61.625
1022,55.4167
2222,33.0303
3310,32.2203
3562,29.2857
3974,23.2414
65,68.3171
2177,30.093
828,23.9167
2445,33.56
3532,38.3478
1735,88.8182
3284,53.8723
2482,50.0625
162,74.5667
593,36.5938
7441,39.825
394,30.3462
2997,25.3913
3521,28.25
2808,60.7083
1945,27.8889
54,30.1481
2684,49.3696
350,55.2174
130,43.6316
728,59.9818
495,56.0
2998,74.5116
1874,39.3824
112,51.4068
791,36.641
2217,68.3125
1649,41.3448
227,66.2692
448,27.2258
1891,58.08
441,56.5185
3557,63.697
3252,41.0278
565,62.2353
966,49.5769
4662,28.975
377,40.5745
5,63.913
2260,38.4762
599,27.925
1444,29.25
2244,62.4783
152,27.7333
13,72.1667
26,35.0392
248,63.7037
2686,36.5714
37,50.8214
2173,25.5
2114,45.6154
4602,28.125
97,53.6957
75,83.2581
1209,40.6765
94,32.5
56,50.0
68,53.2188
1941,57.7609
4382,43.1905
1305,61.25
2647,38.7317
2837,26.3043
96,27.0488
1670,57.0
4019,26.9143
1620,26.9423
2054,91.7059
45,77.3636
3234,67.2564
2534,51.7576
2794,57.7727
191,22.5303
3438,35.4091
62,42.3261
4716,31.3478
3658,44.8571
4999,25.9024
999,42.0833
930,73.0
1529,34.1111
654,81.5172
105,44.8333
136,28.3846
2317,51.0417
3430,81.6444
2628,36.1875
2586,41.5946
3309,30.8261
1988,51.5417
1734,39.7429
4389,41.0
3579,70.4915
7,52.3913
727,40.1463
772,41.7347
194,69.2143
3525,52.7742
3625,45.9688
360,43.6667
2435,35.1818
1898,44.7308
4017,42.2273
3641,24.84
3129,24.4194
5175,43.2593
1264,46.4103
80,54.1739
2430,40.6429
2219,40.3077
371,30.0
1454,56.7742
18,33.4643
29,87.2545
1843,47.8868
626,86.125
602,51.9583
5,60.451
4954,62.2
342,73.8667
5084,41.913
241,56.7857
1854,41.5128
358,81.5909
1926,24.3023
1298,29.0
1196,32.9583
79,59.9565
928,37.2903
138,64.1176
113,46.25
5307,56.24
33,74.5278
16,54.8438
1883,32.4595
130,58.7826
2550,21.6087
3662,25.0
218,68.2619
14,77.2174
4995,23.6774
1983,71.8261
5306,41.5185
25,58.1613
175,36.12
5,66.4828
2055,65.2821
2577,60.7551
19,83.5652
1683,86.6053
3317,35.6889
5145,42.16
1242,28.68
1236,50.875
1552,39.1667
654,41.3333
6796,39.8182
196,72.913
5534,26.431
1576,41.36
2699,29.2619
884,43.5238
616,95.0682
372,24.8095
4842,33.7662
1961,51.6818
1659,62.9167
3147,33.25
452,33.7222
2021,31.377
1637,47.4688
3308,35.4091
644,23.0423
5320,26.25
1094,50.383
106,56.3548
2132,27.7917
1673,48.6875
715,40.6667
208,40.5455
662,35.8
4018,62.2083
3048,59.4167
145,29.5714
1878,48.6923
248,32.9444
318,30.1364
5979,53.48
23,29.52
904,26.04
975,50.2639
2,80.7619
3500,30.3333
552,36.7333
1465,42.2083
54,32.8
17,37.6957
1677,46.0645
802,69.3182
6931,51.4286
5183,37.5
4797,40.2258
144,66.0725
877,48.4167
1578,48.4375
100,89.619
104,35.2564
1467,28.5862
2793,59.9831
1640,23.1951
1367,41.9412
455,65.381
5109,59.5714
2370,23.45
1233,86.9524
1971,34.0606
1337,66.7692
876,62.7547
3448,32.9643
2332,22.0
129,41.2414
325,58.6
3492,38.3462
177,26.0
3434,34.6552
353,57.4167
1971,32.2895
252,52.381
3870,33.8108
8769,46.5
31,64.9355
707,25.5714
445,45.3171
2002,44.9667
217,35.3043
772,52.1739
657,25.1341
1133,40.4737
1208,61.4
3,60.8696
395,46.5806
4981,23.3636
309,68.0571
807,37.8649
262,84.125
1086,55.4583
573,31.4286
3274,42.4091
185,37.871
779,31.9167
2641,67.6667
54,91.4231
4016,74.0303
5104,22.9048
1894,45.16
122,46.2449
3478,36.0517
1942,37.8571
4640,29.9524
291,82.4324
1890,26.1071
976,54.1739
1787,43.413
2346,31.8571
1917,44.2326
343,37.8519
5763,52.0345
2174,30.9355
664,43.5185
2056,53.3043
3567,47.0
2886,45.5417
1727,29.625
1107,47.0417
119,43.5167
2843,54.6452
156,29.5313
1872,52.92
3686,57.8519
37,51.4348
2,68.381
2469,44.25
459,35.8772
3146,39.0714
965,31.8276
509,58.4167
3829,69.5333
43,36.8269
97,36.3333
33,95.0645
3977,35.24
2644,24.375
1159,44.9167
75,42.0135
3365,43.7
207,27.2222
2487,55.3182
2223,88.64
1730,67.625
1044,77.0175
111,51.3023
767,36.4762
1552,28.7111
2335,41.0476
114,35.5333
3871,63.8636
8459,73.7241
407,53.2188
2368,50.7838
1933,40.9048
333,49.2083
3428,59.9167
1171,29.2917
3149,38.1356
1206,22.8182
1846,34.814
808,42.24
1480,29.4839
1714,47.3438
795,23.3667
216,31.7442
2622,28.6279
367,33.0417
1679,55.9524
1927,41.7692
2240,73.08
128,49.1395
305,57.1803
1188,33.9655
1175,31.2
824,44.2963
4492,51.92
3218,54.0833
2887,32.1228
2644,28.8148
226,22.1282
1160,40.3846
333,43.8491
151,36.9565
2488,33.5
1191,50.7576
2607,23.7727
6805,65.8929
719,73.5238
2907,33.9767
3868,42.0769
42,51.4348
154,78.4091
1848,33.3636
442,42.0
11,69.8551
256,48.5333
42,82.68
6462,76.1837
196,22.8333
2343,53.9565
18,50.8571
656,73.2143
36,89.5652
20,65.8333
1682,43.2
1943,37.4167
1645,39.3333
128,59.3333
5004,23.0204
3975,37.8571
1651,45.1957
1548,55.625
1231,45.9167
1669,49.2667
823,62.4
5167,37.5926
132,47.2973
15,57.7736
2327,31.8214
4390,42.0833
382,45.9524
711,52.8696
2414,30.5238
1805,30.25
178,35.84
3656,39.1852
92,60.2432
2348,71.6
1662,88.5769
2692,24.9574
3000,22.32
389,26.2083
2082,59.7407
668,30.88
3400,52.5172
76,36.16
2436,58.7576
3004,38.96
185,57.9245
2806,31.6792
3091,30.8889
8771,34.913
60,69.125
112,54.0
1421,40.0952
1132,46.1163
80,53.5517
2475,49.4694
322,36.525
142,57.7045
785,56.7857
2016,27.7037
2222,79.9535
351,70.3913
1718,75.4615
63,42.4815
4711,22.375
2216,77.9655
2146,43.5455
2408,63.3043
2219,62.2759
640,32.3333
2493,49.2174
3956,33.3256
123,50.2727
222,79.0465
12,54.6154
339,39.8409
597,64.4286
3492,35.973
1155,65.8519
1646,35.3333
5307,38.3243
5005,38.7556
6918,40.6923
3437,40.6667
3812,28.027
1497,53.9545
1679,24.1379
0,25.1714
451,46.2917
344,63.4419
3049,34.0444
1726,36.25
25,47.5909
4551,25.8293
296,29.8889
804,26.0822
102,46.875
3495,27.6563
38,32.7742
89,34.5
1003,48.1111
1,64.1
4841,69.0
4982,30.2258
484,25.2581
2053,42.25
38,62.92
3160,46.5333
104,68.3793
3426,71.9831
349,53.16
68,59.3448
1002,35.6667
112,47.7727
1538,36.4231
4379,40.3333
2633,22.1304
530,58.3182
3618,25.95
2329,45.2813
3370,42.2647
115,50.069
406,32.6
970,53.0357
2900,29.3871
3832,82.36
138,35.5667
1648,42.0
140,71.4231
5374,90.9615
8075,22.8095
1625,36.4054
2705,81.08
125,43.5556
0,70.3276
89,36.0769
1,75.8824
60,64.3065
2923,45.7879
1854,63.1613
1739,66.1404
2221,42.7619
3392,32.5
1745,37.5714
8531,56.9048
665,39.7714
1369,49.459
8,66.9655
343,89.0
150,33.0
2334,44.5417
1483,62.6604
1489,64.8
2687,30.3462
3877,27.9815
1680,26.68
1323,46.4872
22,62.0313
513,47.875
1156,57.9706
1729,46.0
1357,49.3824
4681,38.9655
117,40.2188
1959,36.3
165,45.087
1300,38.2453
2414,43.1622
26,36.3478
1746,52.6923
1875,38.0
1285,39.04
542,65.6176
162,30.0417
259,52.5833
1956,60.0303
1128,31.4348
23,81.7241
2203,28.8704
22,57.6667
55,43.6
146,47.8824
1403,22.9643
5150,34.1
3483,23.0
1892,38.4348
249,38.7727
2332,35.9655
27,67.5102
337,76.9063
1529,24.6071
2228,37.9259
1875,42.2027
6912,36.3137
1300,75.1364
2434,61.6829
1141,52.8
94,54.4545
43,49.9565
59,54.52
908,81.5833
770,39.6333
2193,24.4776
3019,30.9444
776,34.12
11519,43.4043
285,28.2174
2431,44.2424
3773,64.88
3275,36.1364
3491,29.1818
80,56.4186
60,56.0
47,58.5
1667,46.0345
387,89.1111
29,41.2593
3530,41.1714
67,39.3333
196,38.1667
40,66.04
4386,47.0781
2809,48.5385
2716,39.1081
3475,31.7755
672,60.3478
1874,43.3478
2512,46.8611
68,39.9767
445,27.6286
105,40.6071
3779,21.9149
1932,31.2326
2143,41.0417
146,26.8214
100,93.087
156,51.3774
4239,75.5588
3523,29.5714
4557,54.8065
1879,47.3478
1643,32.2917
1267,56.6923
1463,57.0714
214,39.2381
183,42.2609
408,43.16
3496,61.0
1977,37.8158
2079,76.16
5003,74.4333
116,57.1
3982,28.7188
210,42.6341
1589,51.9565
3328,24.9737
113,53.6047
388,34.2564
1700,38.5806
17,70.1852
2235,60.9655
2490,32.5909
6592,35.22
555,39.907
166,60.6364
60,44.3091
3034,55.7188
1362,52.7
102,37.7797
1176,32.5472
2336,41.4688
3220,30.6912
1016,46.3478
100,46.8214
5978,55.2857
137,46.1304
7319,32.72
1699,36.5769
4719,30.2581
454,48.1842
1472,45.2857
25,59.5357
3878,23.4359
804,44.1429
66,35.8095
40,82.5185
3885,32.6579
575,84.6957
114,58.7838
19,70.0385
1873,45.7667
75,28.8519
592,72.7556
2538,82.0357
595,63.3023
5002,56.6286
33,70.3333
503,29.913
2087,39.025
1473,65.2381
182,75.3913
985,57.8621
2794,56.0
2222,54.6667
2706,22.7714
1619,36.6176
2032,30.5926
481,29.0741
108,52.9714
1779,42.8056
2401,85.4474
4607,43.913
6,59.4681
1099,59.0943
68,40.25
1780,52.4314
1024,24.4783
5321,39.4857
4,72.8605
2805,42.8333
648,37.5455
1646,25.0
3523,55.0263
91,80.7805
4669,33.45
1834,50.5
1900,35.0233
268,60.8929
17,35.0833
240,37.3396
2716,29.7963
4627,44.0263
444,39.4762
3884,30.1212
2803,47.3636
1969,29.0877
6,52.76
1967,28.4444
186,53.7101
720,62.9348
1232,32.6486
375,87.0
1197,30.6667
988,27.2
971,64.3333
513,36.9063
1553,28.4286
1970,38.1429
1489,28.1905
2443,38.5238
1201,24.12
137,52.72
188,75.6977
1331,52.6585
3652,32.2
3472,27.1957
1575,44.0
129,38.6607
631,41.8936
2446,44.3529
9386,26.8966
969,36.973
1531,48.6429
8074,72.2647
928,74.8696
3,74.5667
4197,40.28
3435,26.9667
1369,34.6296
1963,30.1143
119,33.8727
2450,33.8333
64,43.8636
1721,29.2609
3197,54.4194
3487,53.8065
2220,77.1786
218,47.1395
397,43.3462
4973,53.2308
4174,39.3571
3830,53.5128
169,36.1154
3276,23.7083
59,54.4545
100,44.1538
442,30.5161
898,64.3667
290,44.6364
2540,75.8846
4975,22.86
2972,49.9048
4663,33.8491
6710,28.8077
2641,36.7391
2904,30.625
1049,64.9189
3469,43.3056
182,43.7419
1706,45.5909
4807,37.7727
1555,52.5
2493,34.463
4,82.5938
3503,63.6735
1262,34.2273
4555,57.661
2497,43.8696
2881,28.2273
121,57.7632
3228,36.3556
145,71.878
907,39.6364
3572,27.2553
794,36.9444
2415,54.0
614,47.4889
596,78.3488
4,43.1111
1514,28.1667
596,62.5143
50,51.1042
1199,41.8571
768,95.4
30,62.8679
2638,24.7288
2344,30.5
244,29.9
189,34.25
5305,52.4468
2451,53.2895
2221,50.4082
1035,27.64
177,79.9024
307,70.2273
44,57.7778
3554,25.5833
1090,46.6857
2548,82.2174
1928,43.4667
57,59.3636
1685,45.9167
1094,65.1111
208,30.0238
3979,27.1
1293,40.6154
195,30.1481
2413,43.1951
1364,56.3333
30,70.4643
186,42.5357
1203,26.7447
3495,43.25
384,31.7083
2416,61.5
2452,37.4483
766,35.9178
774,36.2727
3383,33.7586
3482,37.96
2139,95.3571
1651,34.75
8770,26.72
738,42.6061
1661,35.0323
7456,62.1351
930,42.0938
32,51.4828
64,66.0267
171,33.1
82,50.76
70,47.0313
5181,67.549
3429,28.6216
75,64.125
571,25.25
6819,40.1667
109,55.5882
2975,28.6154
2335,34.3208
4859,48.119
591,76.7273
2483,39.0435
667,31.963
4,61.6333
58,88.375
256,45.037
3912,44.8696
1245,75.4
1648,31.925
1939,50.275
910,30.0857
2685,56.6047
1534,37.7347
2525,28.3913
278,47.3333
4850,50.7447
3462,27.7143
2179,30.8333
72,43.1818
674,37.0952
3319,46.4
972,39.8
2253,38.8636
907,84.425
1872,26.3889
3411,28.7391
443,32.5333
1803,39.1818
1309,40.6923
148,48.0333
278,41.4035
22,49.425
2107,70.6667
3427,58.6216
3444,22.2041
214,64.7692
8,77.4194
304,38.8125
443,76.4
25,54.5667
2499,48.4583
250,36.0333
5528,36.1905
631,66.5429
795,27.2857
164,58.075
645,51.7273
2869,27.28
204,75.8
1427,33.7429
8456,33.5758
309,57.4839
24,63.25
511,74.375
985,71.7045
84,33.9677
22,66.1212
3412,53.1923
1299,46.1818
3336,42.32
3981,34.54
210,56.5652
2284,57.9737
166,55.0333
2225,43.3636
117,83.3478
402,44.2326
30,44.6154
3501,50.3191
38,62.7273
1930,51.04
1861,30.6087
289,45.5833
101,54.6667
4679,34.7059
367,35.8571
3451,34.7273
1390,46.7179
54,34.3171
99,38.5946
9337,33.4359
99,51.8333
1893,46.7917
1492,39.56
899,48.2727
3777,29.4151
558,43.1667
2632,62.0
262,40.0476
3390,34.4211
388,26.7736
3394,39.52
4808,45.5333
3431,27.8387
201,36.5263
621,39.3182
137,31.037
2057,71.4783
6645,41.1667
2637,24.76
1664,31.0
901,26.8889
287,69.8571
831,27.8
31,41.0789
2754,42.275
2017,52.3235
6922,43.68
5526,55.0476
457,28.25
752,45.0862
91,84.0
4681,31.4643
3780,24.6154
1882,38.1795
3416,39.3556
4665,53.3333
2683,48.3276
1614,30.6833
1087,76.2432
573,66.5
1243,24.7143
1935,39.0
69,86.4815
18,79.48
2880,37.7308
1967,26.6
3864,30.6731
2643,31.6765
2973,32.6809
3990,43.5952
856,36.4082
2970,31.4231
104,44.931
1361,26.5758
596,42.9583
2642,41.8261
3333,25.1224
3292,64.9
43,57.8929
59,84.4348
4,49.9167
2217,22.8125
359,37.7407
50,52.9091
601,56.1538
3090,26.8438
1661,77.2093
440,40.0769
4493,35.7013
1333,37.7353
21,85.6923
6938,36.1364
424,75.125
791,33.0357
1859,34.4364
345,73.5152
3485,34.9412
3142,28.5
393,39.1228
95,30.0179
554,26.4324
2036,32.3548
1244,33.3333
1649,61.2069
1340,47.7447
2610,36.5
1311,73.6
4494,30.6452
494,65.4815
4219,36.6957
381,44.1563
172,60.75
1891,35.7045
2373,55.4091
560,58.2195
1593,49.5849
1759,52.2564
1642,54.3
697,63.6316
3657,45.6786
562,84.6957
1498,26.2778
435,51.5
2416,27.5833
1990,37.0455
100,57.9655
2504,48.25
1050,56.9412
1680,46.8269
1895,81.5758
4727,38.0682
251,33.1458
783,47.92
2329,38.0476
2440,51.7556
332,43.8889
1127,31.6753
9,50.0417
335,62.7273
399,34.9524
582,36.5385
50,83.3636
108,71.3077
1378,28.5405
1847,32.617
5532,42.037
2445,40.6957
1896,45.175
2222,52.0698
15,75.7833
1384,49.4
250,23.2766
458,22.6538
2334,44.0862
39,66.0968
6926,32.8649
1649,59.625
539,42.8696
78,60.6923
1425,29.2143
6,64.3478
157,22.8889
2702,31.2857
1836,53.9756
1532,53.375
117,35.9344
1422,28.0185
116,30.8333
713,36.3902
1088,57.4259
551,27.125
2484,41.4815
2881,25.2381
411,53.8214
2326,29.6512
646,40.9394
3163,24.2692
57,61.8431
1142,37.475
3476,51.4167
878,39.4909
177,39.6364
1441,44.9697
4606,25.8421
2488,45.2059
3657,43.875
3507,59.72
307,29.9
155,45.9773
101,61.2188
2605,24.3043
3407,36.5769
2443,50.5806
553,33.6774
4381,47.2727
1923,41.7241
2397,58.6721
23,51.5
219,68.1818
6,45.087
1681,39.1463
1653,30.5682
11526,27.88
830,36.55
3486,29.1778
58,48.3774
1050,40.5484
904,42.9524
78,53.0476
40,81.25
3813,29.7857
900,42.6364
4603,39.1111
2854,27.6154
1014,52.7667
29,75.0167
206,26.3725
2269,53.0
1200,34.6842
415,75.4167
592,33.1481
2419,47.8387
2087,39.871
2542,26.3548
2485,32.0952
2906,42.6667
3029,27.7381
333,43.0833
2457,51.0
1187,83.5526
38,85.96
786,42.24
1385,37.8393
4605,37.9286
4994,48.12
4846,23.3333
3658,44.8261
4390,53.0741
301,69.8333
2119,88.619
1042,34.9545
15,50.7143
573,32.6364
1937,37.4783
396,52.8696
88,59.8462
2105,28.0938
485,43.5278
116,37.25
14,44.1739
432,75.8571
540,77.8571
1306,22.8214
1216,61.25
1200,33.7308
1290,56.1667
772,67.0625
1290,33.875
155,29.0667
3807,32.1373
1095,83.913
1992,44.4032
93,29.3929
2332,66.0417
288,60.25
1036,26.0
1280,26.5
164,29.8205
47,53.3333
2703,44.4792
6927,36.871
3246,56.4737
1552,42.2286
1266,52.08
399,42.8485
840,40.3684
144,27.4667
232,27.7313
197,28.6875
248,41.2353
2233,88.186
3093,47.3333
1797,66.78
1641,25.2292
2634,31.7143
90,73.6667
151,23.6364
379,77.7778
121,39.7609
3187,35.4286
4976,44.7333
1448,46.4583
80,61.9737
4713,42.9259
299,32.4359
897,39.5862
5007,47.339
1071,31.9464
5321,38.3333
1678,46.5
5090,64.8182
2489,42.2381
1875,23.7179
1883,54.5769
3035,62.3043
4848,69.6364
8,47.8261
3283,60.0556
59,63.8276
744,41.5758
2117,30.8413
3270,50.9524
97,77.7667
636,91.64
396,79.8333
677,51.4375
1310,37.7429
3659,66.037
2500,31.5
52,93.7742
2249,57.119
595,29.7324
284,52.6757
311,35.125
1135,62.3846
1995,41.0625
1124,62.4262
1913,26.0
900,53.5122
634,39.3704
3223,36.1333
188,37.2
274,41.6667
217,49.0
2108,64.9524
1447,21.7692
2215,50.32
4715,30.6667
276,53.8095
104,25.7619
1174,35.7586
345,62.4848
4202,45.7547
1721,42.3623
790,36.4286
966,54.2941
2331,56.9245
6811,32.2258
630,60.0
3690,56.9804
438,57.0698
4217,28.5
2537,46.6667
5324,22.8235
1377,57.6667
2367,61.5455
3459,23.9545
1877,31.7667
1407,27.2885
359,48.0714
3909,45.4872
2257,38.5
915,49.7826
1360,31.087
1867,39.7846
1994,43.72
561,30.8889
620,39.3143
4977,29.6154
2887,26.32
749,30.0408
1724,47.3704
59,48.4242
7318,42.6364
487,56.1364
1368,35.8611
2482,24.5
834,25.7619
3655,73.4595
3419,50.6341
93,36.7931
1122,24.069
905,23.15
181,35.7143
4844,35.8409
101,50.6739
2653,52.3939
1796,65.8571
